outcome,prediction
0,0.001400241
0,0.00140023
0,0.001400002
0,0.001399589
0,0.001399491
0,0.001399478
0,0.001399236
0,0.001398724
0,0.001398347
0,0.001398078
0,0.001397998
0,0.001397986
0,0.001397375
0,0.001397172
0,0.001396974
0,0.001396499
0,0.001396063
0,0.001395847
0,0.001394787
0,0.001394634
0,0.001394429
0,0.001393695
0,0.001393557
0,0.001392822
0,0.001392718
0,0.001392609
0,0.001391978
0,0.001390997
0,0.001390978
0,0.001389563
0,0.001388763
0,0.001388629
0,0.001388564
0,0.001387644
0,0.001387208
0,0.001386809
0,0.001386632
0,0.001385926
0,0.001385685
0,0.001384961
0,0.001384794
0,0.001384759
0,0.001384443
0,0.001384443
0,0.001384443
0,0.001384443
0,0.001384008
0,0.001384008
0,0.001384007
0,0.001382969
0,0.00138203
0,0.001381869
0,0.00138175
0,0.001381452
0,0.00137997
0,0.001379961
0,0.001379233
0,0.001379015
0,0.001378956
1,0.001378922
0,0.001378019
0,0.001377796
0,0.001376961
0,0.001376715
0,0.001376572
0,0.001376288
0,0.001376162
0,0.001375894
0,0.001375859
0,0.001375779
0,0.001375531
0,0.001375005
0,0.001374966
0,0.001373985
0,0.001373827
0,0.001373812
0,0.001373692
0,0.001373283
0,0.001372588
0,0.00137253
0,0.001372518
0,0.001372477
0,0.00137163
0,0.00137146
0,0.001370857
0,0.001370833
0,0.001370765
0,0.001370765
0,0.001370765
0,0.001370645
0,0.001369955
0,0.001369368
0,0.001366695
0,0.001366409
0,0.00136578
0,0.001365205
0,0.00136459
0,0.001364244
0,0.001361402
0,0.001360206
0,0.001359892
0,0.001359639
0,0.001359639
0,0.00135961
0,0.001359403
0,0.001358148
0,0.001358129
0,0.001357737
0,0.001357641
0,0.001357576
0,0.001357283
0,0.00135708
0,0.001356742
0,0.001356657
0,0.001356636
0,0.001355635
0,0.001354993
0,0.001353922
0,0.001353852
0,0.001353589
0,0.001352926
0,0.001352802
0,0.001352688
0,0.001352404
0,0.001352084
0,0.00135195
0,0.001351816
0,0.001351778
0,0.00135139
0,0.001350501
0,0.0013503
0,0.001350174
0,0.001350093
0,0.0013499
0,0.00134986
0,0.001349755
0,0.001348835
0,0.001348384
0,0.001348049
0,0.001348032
0,0.00134799
0,0.001347587
0,0.001347025
0,0.001346972
0,0.001346725
0,0.001346599
0,0.001346462
0,0.001345513
0,0.001344806
0,0.00134434
0,0.001343802
0,0.001343746
0,0.001342753
0,0.001342718
0,0.001342666
0,0.001342003
0,0.001341782
0,0.001341735
0,0.001341676
0,0.001340882
0,0.001340798
0,0.001340784
0,0.001340668
0,0.001340668
0,0.001340668
0,0.001340668
0,0.001340607
0,0.001340149
0,0.001339468
0,0.001338902
0,0.001338543
0,0.001338489
0,0.00133823
0,0.001337785
0,0.001337534
0,0.001337104
0,0.001336788
0,0.001336617
0,0.001335864
0,0.001335569
0,0.001335562
0,0.001334923
0,0.001334856
0,0.001334616
0,0.001334371
0,0.001334128
0,0.00133409
0,0.001334014
0,0.001333846
0,0.001333619
0,0.001333371
0,0.001333329
0,0.001332707
0,0.001332207
0,0.001331402
0,0.001330824
0,0.001330755
0,0.00133059
0,0.001330356
0,0.001330348
0,0.001330205
0,0.001329378
0,0.001329087
0,0.001328968
0,0.001328576
0,0.001327334
0,0.001327273
0,0.001326453
0,0.001326404
0,0.001325895
0,0.001325859
1,0.001325487
0,0.001325257
0,0.001325119
0,0.00132431
0,0.001323794
0,0.001323518
0,0.001323355
0,0.001323297
0,0.001322663
0,0.001322189
0,0.001321321
0,0.001321102
0,0.001320105
0,0.001319641
0,0.001319048
0,0.001318647
0,0.001318024
0,0.001317583
0,0.001317384
0,0.001317013
0,0.001316427
0,0.001315194
0,0.001314758
0,0.001314393
0,0.001313629
0,0.001313062
0,0.001312565
0,0.001312428
0,0.001311425
0,0.00131142
0,0.00131072
0,0.001310383
0,0.001309226
0,0.00130913
0,0.00130898
0,0.001308831
0,0.001307842
0,0.001307663
0,0.001307347
0,0.001307163
0,0.001306752
0,0.001306584
0,0.00130501
0,0.001304944
0,0.001304321
0,0.001303881
0,0.001303506
0,0.001303356
0,0.001303308
0,0.001302837
0,0.001301877
0,0.001301061
0,0.001300839
0,0.001300801
0,0.001300074
0,0.00129984
0,0.001299455
0,0.001299415
0,0.001299013
0,0.001298929
0,0.001298346
0,0.001298187
0,0.001297888
0,0.001297443
0,0.001297399
0,0.001297291
0,0.001297018
0,0.0012966
0,0.001296522
0,0.00129542
0,0.00129484
0,0.00129468
0,0.001293535
0,0.001293469
0,0.001293444
0,0.001292983
0,0.001292958
0,0.001292776
0,0.001292743
0,0.001292648
0,0.001292249
0,0.001292233
0,0.001291165
0,0.001291071
0,0.001290577
0,0.001290513
0,0.001290513
0,0.001289675
0,0.001288446
0,0.001288198
0,0.001288134
0,0.001287444
0,0.001286711
0,0.001286285
0,0.001285979
0,0.001285904
0,0.001284753
0,0.001284532
0,0.0012843
0,0.001284273
0,0.001284039
0,0.001283723
0,0.00128261
0,0.001282562
0,0.001281849
0,0.001281715
0,0.001281582
0,0.00128123
0,0.001279782
0,0.001279733
0,0.001279643
0,0.001279435
0,0.00127831
0,0.001278102
0,0.001277789
0,0.001277648
0,0.001277238
0,0.001277219
1,0.001276885
0,0.001276361
0,0.001276183
0,0.0012761
0,0.001275277
0,0.001274734
0,0.001274154
0,0.001273852
0,0.001273349
0,0.00127299
0,0.001272888
0,0.001272782
0,0.001272366
0,0.001272302
0,0.001271543
0,0.001271371
0,0.001270705
0,0.00127017
0,0.001270036
0,0.001268332
0,0.001268291
0,0.0012674
0,0.001267277
0,0.001267222
0,0.001267137
0,0.001266907
0,0.001265467
0,0.001265223
0,0.001265182
0,0.001265117
0,0.001264124
0,0.001263928
0,0.001263388
0,0.001263252
0,0.001262361
0,0.001262165
0,0.001261929
0,0.001261739
0,0.00126125
0,0.001261149
0,0.0012607
0,0.0012598
0,0.001259743
0,0.001259274
0,0.001259144
0,0.001258774
0,0.00125843
0,0.00125826
0,0.001257835
0,0.001257307
0,0.001257212
0,0.001256654
0,0.001256534
0,0.001256499
0,0.00125646
0,0.001256106
0,0.001255919
0,0.001255554
0,0.001255546
0,0.001255369
0,0.001253812
0,0.001252584
0,0.001251246
0,0.00125111
0,0.001251029
0,0.001250208
0,0.001249394
0,0.001249244
0,0.001249062
0,0.001248283
0,0.001248054
0,0.001247913
0,0.001247873
0,0.001247833
0,0.001247339
0,0.00124702
0,0.001245894
0,0.001245864
0,0.001245479
0,0.001244448
0,0.00124443
0,0.001244088
0,0.001243951
0,0.001243761
0,0.00124299
0,0.001242603
0,0.001241915
0,0.001241886
0,0.001241679
0,0.001241482
0,0.001241058
0,0.001240642
0,0.001240563
0,0.001240255
0,0.001240255
0,0.001240149
0,0.001239929
0,0.001239748
0,0.001239323
0,0.001239054
0,0.00123888
0,0.001238002
0,0.001237976
0,0.001237491
0,0.001237057
0,0.001236578
0,0.001235882
0,0.001235644
0,0.001235003
0,0.001234423
0,0.001234359
0,0.001234346
0,0.001234145
0,0.001233096
0,0.001232816
0,0.001232168
0,0.001232037
0,0.001231943
0,0.00123188
0,0.001231789
0,0.00123163
0,0.001231131
0,0.001230983
0,0.001230888
0,0.001229463
0,0.001229338
0,0.001228664
0,0.001228603
0,0.001228328
0,0.001228004
0,0.001227929
0,0.001227074
0,0.00122692
0,0.001226468
0,0.001226335
0,0.001226224
0,0.001225747
0,0.001225669
0,0.001225267
0,0.001224583
0,0.001224229
0,0.001223744
0,0.001223568
0,0.001223367
0,0.001222977
0,0.001222374
0,0.001222325
0,0.001222144
0,0.001221824
0,0.00122143
0,0.001221291
0,0.001221081
0,0.001220128
0,0.001219917
0,0.001219561
0,0.001219438
0,0.0012193
0,0.001219051
0,0.001218999
0,0.001218972
0,0.0012188
0,0.001218333
0,0.001218279
0,0.001218039
0,0.001217861
0,0.001217853
0,0.001217052
0,0.001216561
0,0.001216409
0,0.001216264
0,0.001214241
0,0.001214082
0,0.001212766
0,0.001212685
0,0.001212259
0,0.001212039
0,0.001211842
0,0.00121148
0,0.00121128
0,0.00121059
0,0.001210467
0,0.001210196
0,0.001210013
0,0.001209406
0,0.001208385
0,0.001207989
0,0.001207801
0,0.001207774
0,0.001207661
0,0.001207584
0,0.00120749
0,0.001207408
0,0.001206444
0,0.001206406
0,0.001205622
0,0.001205328
0,0.001204992
0,0.0012048
0,0.00120455
0,0.001204257
0,0.001204233
0,0.001204072
0,0.00120395
0,0.00120393
0,0.001203754
0,0.00120363
0,0.001203377
0,0.001202799
0,0.001202639
0,0.001202277
0,0.00120199
0,0.001201197
1,0.001201104
0,0.001201073
0,0.001200842
0,0.001200506
0,0.001199486
0,0.001198861
0,0.001198675
0,0.001198492
0,0.001197951
0,0.001197828
0,0.001197708
0,0.001197706
0,0.001197538
0,0.001197183
0,0.001196569
0,0.001196449
0,0.001196028
0,0.001195736
0,0.001195645
0,0.001194402
0,0.001194087
0,0.001193829
0,0.001193239
0,0.001192541
0,0.001191611
0,0.001190741
0,0.001190336
0,0.001190307
0,0.001189819
0,0.001188304
0,0.00118786
0,0.001187844
0,0.001187358
0,0.001187114
0,0.001187084
0,0.001185791
0,0.001185333
0,0.001185118
0,0.001184738
0,0.001184335
0,0.001183381
0,0.001182777
0,0.001182632
0,0.001182534
0,0.001181887
0,0.001181822
0,0.001181538
0,0.001181431
0,0.001180729
0,0.001180368
0,0.001179868
0,0.001179638
0,0.001179634
0,0.0011795
0,0.001179195
0,0.001179125
0,0.001179046
0,0.001178915
0,0.001178597
0,0.001178302
0,0.001178036
0,0.001177934
0,0.001177812
0,0.001176216
0,0.001176133
0,0.001176062
0,0.001175687
0,0.001175391
0,0.001175384
0,0.001174807
0,0.001174179
0,0.001174081
0,0.001173971
0,0.0011736
0,0.001173061
0,0.00117289
0,0.001170664
0,0.001170608
0,0.001170256
0,0.001169921
0,0.001169156
0,0.001169086
0,0.001168975
0,0.001168786
0,0.001168684
0,0.001166624
0,0.001166615
0,0.001166387
0,0.001166348
0,0.001165853
0,0.001165772
0,0.001165374
0,0.001165041
0,0.001164876
0,0.001164867
0,0.001164865
0,0.001163911
0,0.001162891
0,0.001162517
0,0.001161898
0,0.00116159
0,0.001161539
0,0.001160206
0,0.001158904
0,0.001158254
0,0.001157925
0,0.001157337
0,0.001157142
0,0.00115698
0,0.001156684
0,0.001156471
0,0.001156363
0,0.001155978
0,0.001155915
0,0.001155732
0,0.00115524
0,0.001155145
0,0.001155107
0,0.001155052
0,0.001154332
0,0.001154124
0,0.001153982
0,0.001153824
0,0.001153587
0,0.001153468
0,0.001152299
0,0.001152279
0,0.001152229
0,0.001151646
0,0.001151514
0,0.001151152
0,0.001150043
0,0.001149956
0,0.001149432
0,0.001148853
0,0.001147894
0,0.001147447
0,0.001146339
0,0.001146032
0,0.001145523
0,0.00114539
0,0.001144803
0,0.001144463
0,0.001144213
0,0.001143951
0,0.001143951
0,0.001143951
0,0.001143951
0,0.001143951
0,0.001143951
0,0.001143648
0,0.001143613
0,0.001143519
0,0.001143458
0,0.00114302
0,0.001142749
0,0.001141984
0,0.00114179
0,0.001141434
0,0.001141434
0,0.001141434
0,0.001141409
0,0.001141204
0,0.001140827
0,0.001140827
0,0.001140827
0,0.001140827
0,0.001140827
0,0.001140827
0,0.001140827
0,0.001139934
0,0.001139891
0,0.001139778
0,0.001139557
0,0.001139461
0,0.001139007
0,0.001137936
0,0.001136896
0,0.00113591
0,0.001135846
0,0.001135705
0,0.001135148
0,0.001134216
0,0.001133953
0,0.001133881
0,0.001133545
0,0.001133328
0,0.001133109
0,0.001132943
0,0.001132816
0,0.001132395
0,0.001132171
0,0.001131807
0,0.001131682
0,0.001130759
0,0.001130248
0,0.00112992
0,0.001128707
0,0.001128508
0,0.001128267
0,0.001127522
0,0.001127425
0,0.001127396
0,0.001127222
0,0.001126415
0,0.001125454
0,0.001125377
0,0.001125162
0,0.00112494
0,0.001124196
0,0.001124193
0,0.001124188
0,0.001124141
0,0.001124055
0,0.001123981
0,0.00112373
0,0.001123555
0,0.001123426
0,0.001123299
0,0.001122843
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001122163
0,0.001121994
0,0.001121567
0,0.001121546
0,0.001121065
0,0.001121013
0,0.001120228
0,0.001120222
0,0.001119506
0,0.001119009
0,0.001117523
0,0.001117252
0,0.001116784
0,0.001116665
0,0.001116495
0,0.001116454
0,0.001116228
0,0.001115953
0,0.001115449
0,0.001113961
0,0.00111383
0,0.001113796
0,0.001113786
0,0.001113566
0,0.001112887
0,0.001112763
0,0.001111249
0,0.001110821
0,0.001110206
0,0.001108718
0,0.001108471
0,0.001108305
0,0.001108049
0,0.001108049
0,0.001108049
0,0.001108049
0,0.001108049
0,0.001108049
0,0.001108049
0,0.001107557
0,0.001107456
0,0.001107252
0,0.001107059
0,0.001106774
0,0.001106757
0,0.001106546
0,0.00110654
0,0.001106305
0,0.001105999
0,0.001105922
0,0.001105874
1,0.001105676
0,0.001105454
0,0.001105355
0,0.0011053
0,0.00110497
0,0.001104926
0,0.00110459
0,0.001104382
0,0.001104264
0,0.001104125
0,0.001104017
0,0.001103777
0,0.001103376
0,0.00110323
0,0.001103229
0,0.001102985
0,0.001101939
0,0.00110189
0,0.001101217
0,0.001100598
0,0.001099987
0,0.001099266
0,0.001098746
0,0.001098359
0,0.001098208
0,0.001097977
0,0.001097668
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097519
0,0.001097375
0,0.001097118
0,0.001097064
0,0.001096966
0,0.001096919
0,0.001096906
0,0.001096904
0,0.001096725
0,0.001096725
0,0.001096008
0,0.001095837
0,0.001095088
0,0.001094686
0,0.001093963
1,0.001093814
0,0.001093338
0,0.001092922
0,0.001092863
0,0.001092863
0,0.001092699
0,0.001092694
0,0.001091885
0,0.001091402
0,0.001090722
0,0.001090613
0,0.001090289
0,0.001090107
0,0.001090096
0,0.001089874
0,0.001089419
0,0.001088841
0,0.001088778
0,0.001088692
0,0.001088668
0,0.0010877
0,0.00108711
0,0.001087077
0,0.001086144
0,0.001085293
0,0.001085212
0,0.001084772
0,0.001084624
0,0.001084114
0,0.001082924
0,0.001082898
0,0.001082866
0,0.001082251
0,0.001082136
0,0.001081837
0,0.001080666
0,0.001080246
0,0.001080246
0,0.001080246
0,0.001080246
0,0.001080092
0,0.00107996
0,0.001079446
0,0.001079374
0,0.001079128
0,0.001078811
0,0.001078577
0,0.001078511
0,0.001078498
0,0.001078433
0,0.001077512
0,0.001076255
0,0.001075895
0,0.001075677
0,0.001075424
0,0.001075351
0,0.001075285
0,0.001075172
0,0.001075096
0,0.00107489
0,0.00107466
0,0.001073913
0,0.001073561
0,0.001073236
0,0.001073011
0,0.001072709
0,0.001072582
0,0.001072329
0,0.001072005
0,0.001071914
0,0.00107148
0,0.001071419
0,0.001071336
0,0.001071144
0,0.001070764
0,0.001070378
0,0.001070164
0,0.001069539
0,0.001069493
0,0.00106878
0,0.001067922
0,0.001067709
0,0.001067493
0,0.0010667
0,0.001066674
0,0.001065834
0,0.001064852
0,0.001063506
0,0.001062632
0,0.001061815
0,0.001061513
0,0.001061512
0,0.001060465
0,0.00105992
0,0.001059731
0,0.001059671
0,0.001059498
0,0.00105939
0,0.001059274
0,0.001059145
0,0.001058997
0,0.001058471
0,0.00105845
0,0.00105838
0,0.001058093
0,0.001057404
0,0.001057302
0,0.001055937
0,0.001055843
0,0.001055842
0,0.001055694
0,0.001054735
0,0.001054136
0,0.001054
0,0.001052745
0,0.001052519
0,0.001052092
0,0.001051691
0,0.001051609
0,0.001051374
0,0.001051223
0,0.00105047
0,0.001050321
0,0.001049386
0,0.001049259
0,0.001049255
0,0.001049174
0,0.001049174
0,0.001049165
0,0.001048607
0,0.00104853
0,0.001045818
0,0.001045717
0,0.001045529
0,0.001044829
0,0.001044663
0,0.001044626
0,0.001044593
0,0.001044377
0,0.001044331
0,0.001043231
0,0.001042933
0,0.00104219
0,0.001041212
0,0.001040715
0,0.001040416
0,0.00104038
0,0.001040206
0,0.001039824
0,0.001038809
0,0.001038795
0,0.001038429
0,0.001038223
0,0.00103815
0,0.001038048
0,0.001037902
0,0.001037394
0,0.001037055
0,0.001036734
0,0.00103563
0,0.001035535
0,0.001035171
0,0.001035002
0,0.001034816
0,0.00103443
0,0.001033063
0,0.001033031
0,0.001032643
0,0.001031756
0,0.001031449
0,0.001030757
0,0.00102939
0,0.001028119
0,0.001027731
0,0.001027601
0,0.001027164
0,0.001026809
0,0.001026311
0,0.00102628
0,0.00102609
0,0.001025952
0,0.001025771
0,0.001025626
0,0.001025527
0,0.001024857
0,0.00102475
0,0.001024503
0,0.001024446
0,0.001024034
0,0.001022663
0,0.001022637
0,0.001022521
0,0.001022412
0,0.001022291
0,0.001022066
0,0.001021988
0,0.001021342
0,0.001021068
0,0.001021056
0,0.001020767
0,0.001020533
0,0.001020089
0,0.001020062
0,0.001019679
0,0.001018885
0,0.00101884
0,0.001018393
0,0.001018318
0,0.001017138
0,0.001017045
0,0.001016792
0,0.001016491
0,0.001016473
0,0.001016078
0,0.001016011
0,0.001015913
0,0.001015699
0,0.00101491
0,0.001014131
0,0.0010141
0,0.001013549
0,0.001013178
0,0.001012428
0,0.00101236
0,0.001011968
0,0.00101064
0,0.001010227
0,0.00100984
0,0.001009081
0,0.001008229
0,0.001007241
0,0.00100718
0,0.001007087
0,0.001007033
0,0.001006658
0,0.001006618
0,0.001005868
0,0.00100579
0,0.001005279
0,0.001004986
0,0.001004813
0,0.001004528
0,0.001004122
0,0.001003924
0,0.001003675
0,0.001003519
0,0.001002419
0,0.001002077
0,0.001001782
0,0.001001626
0,0.001001545
0,0.001001503
0,0.001001182
0,0.001001177
0,0.001001148
0,0.001000845
0,0.001000741
0,0.001000218
0,0.000999701
0,0.000999544
0,0.000999544
0,0.000999371
0,0.000998376
0,0.000998362
0,0.000998089
0,0.00099742
0,0.000997332
0,0.000997254
0,0.000996548
0,0.000996321
0,0.000996095
0,0.000995552
0,0.000995379
0,0.000995363
0,0.000994115
0,0.000993729
0,0.000993476
0,0.000993244
0,0.000991714
0,0.000991164
0,0.000991096
0,0.000990982
0,0.00099081
0,0.000988673
0,0.00098842
0,0.000988331
0,0.000988267
0,0.000988196
0,0.000988084
0,0.000987781
0,0.000987435
0,0.000987262
0,0.000987197
0,0.000987168
0,0.000986943
0,0.000986281
0,0.000986189
0,0.000985944
0,0.000985325
0,0.000985086
0,0.000984986
0,0.000984947
0,0.000984569
0,0.000984462
0,0.000984405
0,0.000984261
0,0.000983905
0,0.000983166
0,0.000982742
0,0.000982561
0,0.000982494
0,0.000982307
0,0.000981495
0,0.000980994
0,0.000980685
0,0.000980301
0,0.000979936
0,0.000979523
0,0.000978813
0,0.0009786
0,0.000978188
0,0.000977871
0,0.000977425
0,0.000977088
0,0.000976423
0,0.000976392
0,0.000976227
0,0.000976065
0,0.000975693
0,0.000975463
0,0.000975033
0,0.00097435
0,0.000974254
0,0.000974219
0,0.000974186
0,0.000973629
0,0.000973428
0,0.000972291
0,0.000972169
0,0.000971827
0,0.000971815
0,0.000971682
0,0.000971397
0,0.000970887
0,0.000970773
0,0.000970557
0,0.000970051
0,0.000969941
0,0.000969881
0,0.000969732
0,0.000969452
0,0.000969404
0,0.000969183
0,0.000969157
0,0.000969114
0,0.000969051
0,0.000968697
0,0.000967784
0,0.000967678
0,0.000967176
0,0.000967155
0,0.00096705
0,0.000965964
0,0.00096575
0,0.000965508
0,0.00096502
0,0.000963826
0,0.000962651
0,0.000962476
0,0.000962465
0,0.000962386
0,0.000961902
0,0.00096186
0,0.000961681
0,0.00096138
0,0.000960937
0,0.000960806
0,0.000960723
0,0.000959722
0,0.000958933
0,0.000958239
0,0.000957624
0,0.00095681
0,0.000956369
0,0.000956062
0,0.000955768
0,0.000955431
0,0.000954999
0,0.000954554
0,0.000953309
0,0.000952899
0,0.000952848
0,0.000951576
0,0.000950983
0,0.000950528
0,0.000950156
0,0.000950074
0,0.000949839
0,0.000949412
0,0.0009491
0,0.000949095
0,0.000948805
0,0.000948545
0,0.000948359
0,0.000948018
0,0.00094776
0,0.000947744
0,0.000947678
0,0.000947067
0,0.000947035
0,0.000946765
0,0.000945562
0,0.000945415
0,0.000945268
0,0.000945252
0,0.000945249
0,0.000944785
0,0.000944633
0,0.000944498
0,0.000943084
0,0.000942663
0,0.000942612
0,0.000941971
0,0.000941596
0,0.000941533
0,0.000941503
0,0.000941048
0,0.000940161
0,0.000940137
0,0.000940011
0,0.000939986
0,0.000939049
0,0.000938892
0,0.000937868
0,0.000937247
0,0.00093719
0,0.000936829
0,0.000936687
0,0.000935675
0,0.000935169
0,0.000935149
0,0.000935064
0,0.000934902
0,0.000933982
0,0.000933961
0,0.00093353
0,0.000933384
0,0.000933357
0,0.000932567
0,0.000932528
0,0.000932514
0,0.000932202
0,0.000931674
0,0.000931358
0,0.000930904
0,0.000930744
0,0.000930711
0,0.000930276
0,0.000929836
0,0.000929523
0,0.000928521
0,0.000928324
0,0.000927633
0,0.000927525
0,0.000927195
0,0.000927063
0,0.000927014
0,0.000926914
0,0.000926811
0,0.000926726
0,0.000926706
0,0.000926443
0,0.000925534
0,0.000924886
0,0.000924461
0,0.000924377
0,0.000924044
0,0.000921061
0,0.000921035
0,0.000920752
0,0.000920257
0,0.000919868
0,0.000919611
0,0.000919137
0,0.000918847
0,0.000918276
0,0.000917491
0,0.000917324
0,0.000917194
0,0.000916602
0,0.000916572
0,0.000915974
0,0.000915171
0,0.000914029
0,0.000913824
0,0.000913739
0,0.000913505
0,0.000913113
0,0.000913082
0,0.000912292
0,0.000912155
0,0.000911685
0,0.000910531
0,0.000910508
0,0.000910088
0,0.000909991
0,0.000909748
0,0.000908954
0,0.000908875
0,0.000908825
0,0.000908664
0,0.000908366
0,0.000908295
0,0.000908236
0,0.000908108
0,0.000907816
0,0.000907756
0,0.000907347
0,0.000907297
0,0.000906982
0,0.000906806
0,0.000906793
0,0.000905483
0,0.000905471
1,0.000905457
0,0.00090504
0,0.000904867
0,0.000904766
0,0.000904106
0,0.000903205
0,0.00090281
0,0.000902541
0,0.000902253
0,0.000902195
0,0.000901645
0,0.000901378
0,0.000901126
0,0.000901044
0,0.000900678
0,0.000900395
0,0.000900372
0,0.000900186
0,0.00090008
0,0.000900061
0,0.000900044
0,0.000899877
0,0.000899744
0,0.000898744
0,0.000898276
0,0.000898273
0,0.00089712
0,0.00089677
0,0.000896567
0,0.000895659
0,0.000895602
0,0.000895034
0,0.000893847
0,0.000893259
0,0.000893231
0,0.000892852
0,0.00089285
0,0.00089266
0,0.000892129
0,0.000891979
0,0.00089174
0,0.000891578
0,0.0008913
0,0.000891126
0,0.000891067
0,0.0008909
0,0.000890665
0,0.000890104
0,0.000889884
0,0.000889379
0,0.000888752
0,0.000888537
0,0.00088843
0,0.000887912
0,0.000887369
0,0.000887319
0,0.000887264
0,0.000886871
0,0.000886828
0,0.000886229
0,0.000885964
0,0.000885734
0,0.000885701
0,0.000885683
0,0.000885509
0,0.000885349
0,0.000884273
0,0.000883868
0,0.000883173
0,0.000883146
0,0.000882906
0,0.000882753
0,0.000882262
0,0.000882008
0,0.000881992
0,0.000881883
0,0.000881706
0,0.000881301
0,0.000881163
0,0.000880492
0,0.000880402
0,0.000879636
0,0.000879487
0,0.000878442
0,0.000878042
0,0.000877805
0,0.000877621
0,0.00087747
0,0.000877433
0,0.000875831
0,0.000875775
0,0.000875233
0,0.000874817
0,0.000873976
0,0.000873964
0,0.000873038
0,0.000872543
0,0.000872355
0,0.0008722
0,0.00087211
0,0.000872107
0,0.000871728
0,0.000870136
0,0.000869467
0,0.000869314
0,0.000869025
0,0.000868931
0,0.000868434
0,0.000868417
0,0.000867473
0,0.000866978
0,0.000866329
0,0.000866268
0,0.000866204
0,0.000866166
0,0.000866025
0,0.000865928
0,0.000865657
0,0.000865617
0,0.000865592
0,0.000864855
0,0.000864288
0,0.000864091
0,0.000863864
0,0.000863629
0,0.000863415
0,0.000862923
0,0.000862682
0,0.000861961
0,0.000861253
0,0.000860965
0,0.000860852
1,0.000860626
0,0.000858984
0,0.000858858
0,0.000858611
0,0.000858213
0,0.000858062
0,0.000857886
0,0.000857608
0,0.000856471
0,0.00085606
0,0.00085602
0,0.00085586
0,0.000855301
0,0.000854849
0,0.000854663
0,0.000854203
0,0.000854186
0,0.000853823
0,0.00085376
0,0.000853292
0,0.000853188
0,0.000852827
0,0.000852723
0,0.000852597
0,0.00085228
0,0.00085154
0,0.000851016
0,0.000850699
0,0.000850652
0,0.000850429
0,0.000849767
0,0.000849752
0,0.000849729
0,0.000849523
0,0.000848899
0,0.000848037
0,0.000847747
0,0.000847348
0,0.000846978
0,0.000846513
0,0.000846507
0,0.000846341
0,0.000846223
0,0.0008456
0,0.000844873
0,0.000844042
0,0.000843763
0,0.000843682
0,0.000843433
0,0.00084283
0,0.000842452
0,0.000842324
0,0.000842254
0,0.000840191
0,0.000839902
0,0.000839384
0,0.000838659
0,0.000837345
0,0.000836848
0,0.000836777
0,0.000836268
0,0.000836191
0,0.000836064
0,0.000835343
0,0.000835296
0,0.000835136
0,0.000835041
0,0.000834795
0,0.000834454
0,0.000834308
0,0.000833824
0,0.000833716
0,0.000833291
0,0.000832475
0,0.00083218
0,0.000831562
0,0.000830986
0,0.000830864
0,0.000830692
0,0.0008306
0,0.000829109
0,0.000828265
0,0.000828042
0,0.000826933
0,0.00082652
0,0.000826161
0,0.000826048
0,0.000825879
0,0.00082561
0,0.000825559
0,0.000824841
0,0.000824515
0,0.000824438
0,0.000824406
0,0.000824342
0,0.000823521
0,0.000822562
0,0.000821556
0,0.000821399
0,0.000820154
0,0.000819588
0,0.000818882
0,0.000818808
0,0.00081789
0,0.000817756
0,0.000817563
0,0.000817406
0,0.000817359
0,0.000817327
0,0.000816217
0,0.000815924
0,0.000815727
0,0.0008155
0,0.000815417
0,0.000815099
0,0.000814304
0,0.000814144
0,0.000814025
0,0.000813688
0,0.000812833
0,0.000812474
0,0.000811407
0,0.00081099
0,0.000810206
0,0.000810086
0,0.000809885
0,0.000809383
0,0.000809324
0,0.00080859
0,0.000807318
0,0.000807274
0,0.000807058
0,0.000806917
0,0.000806574
0,0.000806308
0,0.00080571
0,0.000805078
0,0.000804218
0,0.000803491
0,0.000803357
0,0.000802325
0,0.000802191
0,0.000801955
0,0.000801813
0,0.000801202
0,0.00080099
0,0.000800358
0,0.000800316
0,0.000800076
0,0.000799459
0,0.00079942
0,0.000799343
0,0.000799301
0,0.000798841
0,0.000798763
0,0.000798017
0,0.000797566
0,0.000797011
0,0.000796644
0,0.000796443
0,0.000795387
0,0.000794696
0,0.00079357
0,0.000793289
0,0.000793197
0,0.000793006
0,0.000792413
0,0.000792135
0,0.00079142
0,0.000791336
0,0.00079102
0,0.000790787
0,0.000790749
0,0.00079035
0,0.000790146
0,0.000790045
0,0.00078929
0,0.00078919
0,0.000788876
0,0.00078881
0,0.000787738
0,0.000786858
0,0.000786803
0,0.000786057
0,0.000785555
0,0.000784875
0,0.000784202
0,0.000783698
0,0.000783474
0,0.000783138
0,0.000783002
0,0.000782331
0,0.000782284
0,0.000782021
0,0.000781772
0,0.000781728
0,0.000781547
0,0.000781293
0,0.000781274
0,0.000781203
0,0.000781144
0,0.000780813
0,0.0007803
0,0.000779613
0,0.000779465
0,0.000779394
