outcome,prediction
0,0.00468652
0,0.00468652
0,0.004682736
0,0.004680734
0,0.004678082
0,0.004677367
0,0.004676475
0,0.004670985
0,0.004670985
0,0.004670985
0,0.004670985
0,0.004670854
0,0.004669688
0,0.004668491
0,0.004667658
0,0.004663869
0,0.004661406
0,0.004661234
0,0.004659524
0,0.004653204
0,0.004649186
0,0.004647375
0,0.004645399
0,0.004643657
0,0.004637794
0,0.004636854
0,0.004636106
0,0.004635294
0,0.004632791
0,0.004630557
0,0.004630522
0,0.004627497
0,0.004622865
0,0.004620959
0,0.00462058
0,0.00461774
0,0.004617387
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004616859
0,0.004613048
0,0.004610334
0,0.004609106
0,0.004608968
0,0.004607328
0,0.004602375
0,0.004602375
0,0.004602375
0,0.004601139
0,0.004599797
0,0.004598785
0,0.004598403
0,0.004597766
0,0.004596319
0,0.004596319
0,0.004596319
0,0.004596319
0,0.004596319
0,0.004596319
0,0.004596319
0,0.004596319
0,0.004596319
0,0.004596319
0,0.004593785
0,0.004593768
0,0.00458928
0,0.004582176
0,0.004581948
0,0.004581201
0,0.004578076
0,0.004578076
0,0.004571453
0,0.004571453
0,0.004571453
0,0.004571453
0,0.004571453
0,0.004571453
0,0.004571453
0,0.004571453
0,0.004571453
0,0.004570587
0,0.004570474
0,0.004569498
0,0.004565782
0,0.004557087
0,0.004556174
0,0.004555128
0,0.004552981
0,0.004552495
0,0.004549898
0,0.004548479
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
0,0.004548192
1,0.004547111
0,0.004546929
0,0.004545496
0,0.004543548
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004542076
0,0.004539961
0,0.004539366
0,0.004538811
0,0.004537486
0,0.004530784
0,0.004528802
0,0.004528802
0,0.004527643
0,0.004527127
0,0.004527127
0,0.004527127
0,0.004527127
0,0.004527127
0,0.004527127
0,0.004527127
0,0.004526399
0,0.004523686
0,0.004523401
0,0.00452149
0,0.004521329
0,0.004519694
0,0.004519576
0,0.004517056
0,0.00451686
0,0.004514276
0,0.004514145
0,0.004513787
0,0.004513133
0,0.0045117
0,0.004508686
0,0.004504688
0,0.004503435
0,0.004501451
0,0.004500097
0,0.004499255
0,0.004498711
0,0.004498153
0,0.004497547
0,0.00449033
0,0.004489531
0,0.004487524
0,0.004486787
0,0.004486344
0,0.004486331
0,0.004485871
0,0.004483458
0,0.004480757
0,0.004479181
0,0.004476318
0,0.004475806
0,0.004475211
0,0.004475092
0,0.004473901
0,0.004469632
0,0.004466796
0,0.004465284
0,0.004464108
0,0.004463845
0,0.004463148
0,0.004461475
0,0.004460981
0,0.004460956
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.00446064
0,0.004460574
0,0.004457349
0,0.00445488
0,0.004447628
0,0.00444691
0,0.00444618
0,0.004444744
0,0.004443791
0,0.004443681
0,0.004441624
0,0.004433593
0,0.004432826
0,0.004428966
0,0.004423719
0,0.004422931
0,0.004421681
0,0.004420947
0,0.004417263
0,0.004416841
0,0.00441425
0,0.004412287
0,0.004412287
0,0.004411516
0,0.004406909
0,0.004403149
0,0.004401179
0,0.004395109
0,0.004394099
0,0.004393886
0,0.004391196
0,0.00438884
0,0.004387512
0,0.004386002
0,0.004385325
0,0.004385225
0,0.004384924
0,0.004381369
0,0.004381134
0,0.004380024
0,0.004376224
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004376099
0,0.004375385
0,0.004373048
0,0.004371473
0,0.004370923
0,0.004369815
0,0.004369521
0,0.004366433
0,0.004366188
0,0.00436504
0,0.004362148
0,0.004361899
0,0.004359088
0,0.004357675
0,0.00435673
0,0.004353591
0,0.004352099
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348741
0,0.004348132
0,0.004347832
0,0.004347006
0,0.004346792
0,0.004346146
0,0.004345779
0,0.00434331
0,0.004342865
0,0.004342207
0,0.004342207
0,0.004339686
0,0.004334238
0,0.004333655
0,0.004332697
0,0.004332559
0,0.004331872
0,0.004331549
0,0.004328669
0,0.004326742
0,0.004325637
0,0.004322574
0,0.004322164
0,0.004322049
0,0.00432005
0,0.004318766
0,0.004315045
0,0.004312136
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004311031
0,0.004310491
0,0.004310298
0,0.004308168
0,0.004306443
0,0.00430577
0,0.004301589
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.004299535
0,0.00429925
0,0.0042977
0,0.004295209
0,0.004294618
1,0.00429439
0,0.004293028
0,0.004291972
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291848
0,0.004291459
0,0.004290656
0,0.004287667
0,0.00428612
0,0.004285996
0,0.004282566
0,0.004282448
0,0.00428141
0,0.004280434
0,0.004276168
0,0.004276054
0,0.004275701
0,0.004275656
0,0.004272016
0,0.004267829
0,0.004267829
0,0.004267829
0,0.00426489
0,0.00426191
0,0.004261396
0,0.004259846
0,0.004259389
0,0.004259319
0,0.004258631
0,0.004255868
0,0.004250553
0,0.004249459
0,0.004245212
0,0.004244867
0,0.004240973
0,0.004240623
0,0.004239674
0,0.004234759
0,0.00423113
0,0.004230527
0,0.00423035
0,0.004228852
0,0.004228784
0,0.004228784
0,0.004228784
0,0.004228784
0,0.004228784
0,0.004228784
0,0.004228784
0,0.004225431
0,0.004224677
0,0.004222235
0,0.004217412
0,0.004216965
0,0.004216217
0,0.004216217
0,0.004216217
0,0.004216217
0,0.004213285
0,0.004213285
0,0.004213285
0,0.004207581
0,0.004207581
0,0.004207581
0,0.004207581
0,0.00420431
0,0.004204042
0,0.004203525
0,0.004202062
0,0.004202006
0,0.004200039
0,0.004197491
0,0.004196491
0,0.004196172
0,0.004196027
0,0.00419593
0,0.004186106
0,0.004185092
0,0.004182947
0,0.004178365
0,0.004177259
0,0.004177259
0,0.004177259
0,0.004177259
0,0.004176282
0,0.004175377
0,0.004174579
0,0.004174316
0,0.004174237
0,0.004172587
0,0.004170904
0,0.004170688
0,0.004170626
0,0.004167081
0,0.00416657
0,0.004165396
0,0.004165176
0,0.004162809
0,0.004162278
0,0.004162278
0,0.004162278
0,0.004162278
0,0.004161574
0,0.004161574
0,0.004159024
0,0.004158603
0,0.004158358
0,0.004154673
0,0.004152297
0,0.004151973
0,0.004151172
0,0.004148832
0,0.004148465
0,0.004147356
0,0.004146606
0,0.004146606
0,0.004146606
0,0.004146516
0,0.004146516
0,0.004144684
0,0.004143358
0,0.004142491
0,0.004142491
0,0.004140671
0,0.004139834
0,0.004137032
0,0.004133281
0,0.00413228
0,0.00413228
0,0.00413228
0,0.00412922
0,0.004129115
0,0.004125353
0,0.004124157
0,0.004123602
0,0.004123577
0,0.004123577
0,0.004123281
0,0.004122177
0,0.004121885
0,0.004117513
0,0.004116662
0,0.004115947
0,0.004113747
0,0.004108031
0,0.00410599
0,0.00410599
0,0.00410203
0,0.004100679
0,0.004100593
0,0.004100558
0,0.00409962
0,0.00409897
0,0.004098502
0,0.004094176
0,0.004094141
0,0.004094036
0,0.004093814
0,0.004089775
0,0.004086732
0,0.004084061
0,0.00408344
0,0.004082322
0,0.004082124
0,0.004081447
0,0.004081331
0,0.004078814
0,0.004075491
0,0.004075172
0,0.004072291
0,0.004067537
0,0.004066579
0,0.004063409
0,0.00406202
0,0.004061154
0,0.004060807
0,0.004060597
0,0.004059629
0,0.004054981
0,0.004052367
0,0.004051021
0,0.004050856
0,0.004050856
0,0.004049683
0,0.004049614
0,0.004049469
0,0.00404718
0,0.004046659
0,0.004046432
0,0.004045091
0,0.004039823
0,0.004039367
0,0.00403882
0,0.004038047
0,0.004036676
0,0.004032629
0,0.00403198
0,0.004030445
0,0.004028894
0,0.004025999
0,0.004025568
0,0.00402519
0,0.004023498
0,0.004019552
0,0.00401681
0,0.004016591
0,0.00401646
0,0.004013789
0,0.004011814
0,0.004011284
0,0.004010242
0,0.004010193
0,0.00400749
0,0.004005447
0,0.004004608
0,0.004003867
0,0.004002853
0,0.004001544
0,0.004000762
0,0.003999449
0,0.003998286
0,0.003997536
0,0.003997536
0,0.003997536
0,0.003997536
0,0.003997081
0,0.003994235
0,0.003993139
0,0.003993139
0,0.00399224
0,0.003989795
0,0.003989179
0,0.003987912
0,0.003987082
0,0.00398487
0,0.003981788
0,0.003981027
0,0.003980865
0,0.003979122
0,0.003977282
0,0.00397671
0,0.003976277
0,0.00397595
0,0.003974476
0,0.003973159
0,0.003972662
0,0.003971602
0,0.00397087
0,0.003970167
0,0.003969925
0,0.003968691
0,0.00396818
0,0.003966228
0,0.003963458
0,0.00396303
0,0.003962602
0,0.003962602
0,0.003962602
0,0.003962602
0,0.003962602
0,0.003962602
0,0.003962602
0,0.003961642
0,0.003961593
0,0.003958974
0,0.003958742
0,0.003957557
0,0.003954692
0,0.003954378
0,0.003954322
0,0.003952868
0,0.00395095
0,0.003949834
0,0.003949577
0,0.003948134
0,0.003947638
0,0.00394538
0,0.003944931
0,0.003942625
0,0.003938656
0,0.00393792
0,0.003937324
0,0.003934019
0,0.003934011
0,0.003929268
0,0.00392835
0,0.003926003
0,0.003926003
0,0.003922518
0,0.003922261
0,0.003920529
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919333
0,0.003919214
0,0.003918989
0,0.003918787
0,0.003917256
0,0.00391623
0,0.00391623
0,0.003916226
0,0.003912542
0,0.003912508
0,0.003907096
0,0.003902778
0,0.003901277
0,0.003899817
0,0.003897547
0,0.003897547
0,0.003897547
0,0.003897547
0,0.003897547
0,0.003897547
0,0.003897547
0,0.003896562
0,0.003895509
0,0.003895263
0,0.003894682
0,0.00388842
0,0.003888294
0,0.003887624
0,0.003886444
0,0.003886444
0,0.003886444
0,0.003886444
0,0.003886444
0,0.003886444
0,0.003886444
0,0.003886444
0,0.003886444
0,0.003886444
0,0.003886279
0,0.003886279
0,0.003886279
0,0.003886279
0,0.003886014
0,0.003885986
0,0.003885753
0,0.003884942
0,0.003881566
0,0.003881161
0,0.003880328
0,0.003878872
0,0.003877015
0,0.003871811
0,0.003870849
0,0.003870413
1,0.00387027
0,0.003868435
0,0.003867608
0,0.003866973
0,0.003866132
0,0.003865038
0,0.003864979
0,0.003863965
0,0.003860216
0,0.003858427
0,0.003858427
0,0.003857498
0,0.003854864
0,0.003852662
0,0.003851759
0,0.003850742
0,0.00384987
0,0.003846298
0,0.003845597
0,0.00384552
0,0.003844643
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003843843
0,0.003840236
0,0.003839738
0,0.003839249
0,0.003839129
0,0.003838319
0,0.003838239
0,0.00383749
0,0.003836771
0,0.003836327
0,0.003836139
0,0.003835731
0,0.003835654
0,0.003834592
0,0.003830633
0,0.003828843
0,0.003828191
0,0.003827081
0,0.003826508
0,0.003825223
0,0.003825196
0,0.0038244
0,0.003821839
0,0.003821839
0,0.003821839
0,0.00381759
0,0.003817224
0,0.003817224
0,0.003817224
0,0.003817224
0,0.003817224
0,0.003817003
0,0.003815756
0,0.003815687
0,0.003815005
0,0.003811585
1,0.003811585
0,0.003811585
0,0.003811585
0,0.003811585
0,0.003806848
0,0.003805658
0,0.003805199
0,0.003804328
0,0.003802648
0,0.003802648
0,0.003801221
0,0.003800071
0,0.003799087
0,0.003798719
0,0.003797471
0,0.003796444
0,0.003795507
0,0.003793277
0,0.003792504
0,0.003790737
0,0.003789679
1,0.003786855
0,0.003786013
0,0.003784106
0,0.003784106
0,0.003784106
0,0.003784106
0,0.003784106
0,0.003782901
0,0.003781389
0,0.003780751
0,0.003780446
0,0.003779812
0,0.003779593
0,0.003778722
0,0.003774443
0,0.003772599
0,0.003770759
0,0.003770687
0,0.00376909
0,0.003768997
0,0.003765326
0,0.003765271
0,0.003764411
0,0.003763471
0,0.003761177
0,0.003760685
0,0.003759928
0,0.00375813
0,0.003757195
0,0.003756534
0,0.003755938
0,0.003755289
0,0.003754254
0,0.003752626
0,0.003752009
0,0.003751516
0,0.003750853
0,0.003750388
0,0.003749982
0,0.003749982
0,0.003749982
0,0.003749157
0,0.00374878
0,0.003747081
0,0.003745316
0,0.0037444
0,0.003738809
0,0.003738614
0,0.003737321
0,0.003735929
0,0.00373577
0,0.00373561
0,0.003734476
0,0.00373258
0,0.003731194
0,0.003730779
0,0.003728798
0,0.003726087
0,0.003725215
0,0.003725215
0,0.003724471
0,0.003722267
1,0.00372068
0,0.003713043
0,0.003713034
0,0.003712815
0,0.003711992
0,0.003711722
0,0.003710359
0,0.003709406
0,0.003708796
0,0.003704658
0,0.003704401
0,0.003702754
0,0.003702235
0,0.003699645
0,0.003699528
0,0.00369698
0,0.003696286
0,0.003695953
0,0.003695623
0,0.003695623
0,0.003690976
0,0.003690459
0,0.003689896
0,0.003689896
0,0.003689896
0,0.003685968
0,0.003685209
0,0.003684928
0,0.003684326
0,0.003681513
0,0.003680971
0,0.003680623
0,0.003679662
0,0.003678404
0,0.003678404
0,0.003678383
0,0.003678275
0,0.003677211
0,0.00367709
0,0.003676731
0,0.003675501
0,0.0036732
0,0.003673095
0,0.003670485
0,0.003669204
0,0.003667369
0,0.003666174
0,0.00366577
0,0.003665766
0,0.003665004
0,0.003662861
0,0.00366065
0,0.00366017
0,0.003658645
0,0.003657453
0,0.003655799
0,0.003655051
0,0.003652124
0,0.003651659
0,0.003646995
0,0.003645634
0,0.003645244
0,0.003645118
0,0.00364458
0,0.003644558
0,0.003643251
0,0.003639708
0,0.003639704
0,0.003639642
0,0.003638849
0,0.003637842
0,0.003637084
0,0.003633184
0,0.003628992
0,0.003628654
0,0.003628406
0,0.003627765
0,0.003627423
0,0.003627423
0,0.003627423
0,0.003627017
0,0.00362662
0,0.003625718
0,0.003622374
0,0.003619256
0,0.003618808
0,0.003618808
0,0.003618808
0,0.003618808
0,0.003618808
0,0.003618808
0,0.003617718
0,0.003616452
0,0.003615682
0,0.003609016
0,0.003606458
0,0.003605667
0,0.003603872
0,0.003598749
0,0.003598252
0,0.003597877
0,0.003596163
0,0.003595973
0,0.003595812
0,0.003595145
0,0.003595145
0,0.003594002
0,0.003593876
0,0.003593538
0,0.003593347
0,0.003592005
0,0.003591305
0,0.003591302
0,0.003587819
0,0.003586507
0,0.00358589
0,0.00358183
0,0.003579387
0,0.00357681
0,0.003575896
0,0.00357382
0,0.003573307
0,0.003572459
0,0.003568704
0,0.003567086
0,0.003566499
0,0.00356637
0,0.003566255
0,0.003564602
0,0.003560732
0,0.00356037
0,0.003560292
0,0.003559862
0,0.00355949
0,0.003559453
0,0.00355912
0,0.003558816
0,0.003557076
0,0.003556025
0,0.003555865
0,0.003555522
0,0.003554892
0,0.00355488
0,0.003553651
0,0.003552057
0,0.003551949
0,0.003551355
0,0.00355117
0,0.003548673
0,0.003547324
0,0.003547254
0,0.003547019
0,0.003545512
0,0.003545464
0,0.003545187
0,0.003544278
0,0.003542808
0,0.003542278
0,0.003540496
0,0.003539724
0,0.003538029
0,0.0035356
1,0.003534796
0,0.003533083
0,0.00353215
1,0.003531935
0,0.003529018
0,0.003528782
0,0.003526452
0,0.003526088
0,0.00352586
0,0.003525562
0,0.003523698
0,0.003522155
0,0.003521694
0,0.003521502
0,0.003519525
0,0.003517308
0,0.00351709
0,0.003515373
0,0.003513952
0,0.003513847
0,0.003509908
0,0.003509335
0,0.003508791
0,0.003508791
0,0.003508791
0,0.003507424
0,0.003507267
0,0.003507074
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.003503771
0,0.00350374
0,0.00350374
0,0.00350374
0,0.003501866
0,0.00350028
0,0.003499983
0,0.003498067
0,0.003497249
0,0.003487475
0,0.003484126
0,0.003480191
0,0.003479877
0,0.003478766
0,0.003478287
0,0.003478211
0,0.003474235
0,0.003474226
0,0.003473487
0,0.003472586
0,0.003472127
0,0.003471541
0,0.00347013
0,0.003469581
0,0.003469357
0,0.003468144
0,0.003467537
0,0.003466163
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.00346602
0,0.003465523
0,0.003464839
0,0.003464263
0,0.003464016
0,0.003461222
0,0.003460623
0,0.003459732
0,0.003459441
0,0.003457071
0,0.003457039
0,0.003452885
0,0.003452885
0,0.003452885
0,0.003452885
0,0.003452885
0,0.003452885
0,0.003452885
0,0.003452885
0,0.003452885
0,0.003452885
0,0.00345022
0,0.003449435
0,0.003449237
0,0.003448328
0,0.003446056
0,0.003445901
0,0.003444663
0,0.003441474
0,0.003440429
0,0.003438808
0,0.00343647
0,0.003435665
0,0.003434895
0,0.003433658
0,0.003431955
0,0.003430985
0,0.003428787
0,0.003425955
0,0.003423366
0,0.003423234
0,0.003421453
0,0.003421055
0,0.003418695
0,0.003418604
0,0.003417846
0,0.003415267
0,0.003413754
0,0.003408084
0,0.003407805
0,0.003405558
0,0.003405301
0,0.003405133
0,0.003405021
0,0.003400588
0,0.003400522
0,0.00339923
0,0.00339923
0,0.00339923
0,0.00339923
0,0.003398997
0,0.003398203
0,0.003395973
0,0.003395884
0,0.003395539
0,0.003394137
0,0.003393913
0,0.003393668
0,0.003393568
0,0.003393566
0,0.003392168
0,0.003391352
0,0.003388765
0,0.003386199
0,0.003384722
0,0.003384425
0,0.003384162
0,0.003383979
0,0.003380999
0,0.003380954
0,0.003380748
0,0.003379987
0,0.003379012
0,0.003378686
0,0.003378619
0,0.003378108
0,0.003377891
0,0.003377699
0,0.00337548
0,0.00337471
0,0.003374476
0,0.003373915
0,0.003373773
0,0.003373021
0,0.003369389
0,0.003368506
0,0.003367654
0,0.003365968
0,0.003364711
0,0.003363609
0,0.003362203
0,0.003360136
0,0.003360048
0,0.003358053
0,0.003357836
0,0.003356419
1,0.003356047
0,0.003356011
0,0.003355541
0,0.003354502
0,0.003354502
0,0.003352848
0,0.003352191
0,0.003351178
0,0.003350468
0,0.003350371
0,0.003342875
0,0.003340899
0,0.003340807
0,0.003338654
0,0.003338646
0,0.003336958
0,0.00333633
0,0.003335065
0,0.003333683
0,0.003333578
0,0.003332714
0,0.003330918
0,0.003328579
0,0.003328535
0,0.003327997
0,0.003327035
0,0.003325458
0,0.003324889
0,0.003324105
0,0.003323845
0,0.00332372
0,0.003322769
0,0.003322355
0,0.003322055
0,0.003321749
0,0.003321512
0,0.003320365
0,0.00331888
0,0.003314794
0,0.003313881
0,0.003312745
0,0.003310566
0,0.003310311
0,0.003309603
0,0.003309241
0,0.003308668
0,0.003307705
0,0.003307398
0,0.003307023
0,0.003306861
0,0.003306132
0,0.003305962
0,0.00330176
0,0.003299652
0,0.003298908
0,0.003298441
0,0.003298308
0,0.003297288
0,0.003296429
0,0.003294205
0,0.003293951
0,0.003293785
0,0.003293137
0,0.003292411
0,0.003290115
0,0.003289652
0,0.00328748
0,0.003287225
0,0.003286496
0,0.003284656
0,0.003284473
0,0.003282643
0,0.003281991
0,0.003281298
0,0.003278497
0,0.00327499
0,0.003274716
0,0.003272701
0,0.003271939
0,0.003271213
0,0.003270894
0,0.003270844
0,0.003268133
0,0.003264874
0,0.003264703
0,0.003264474
0,0.00326167
0,0.003260582
0,0.003260374
0,0.003258862
0,0.003258783
0,0.003258738
0,0.003257671
0,0.003257671
0,0.003257671
0,0.003257671
0,0.003257671
0,0.003257671
0,0.003257671
0,0.003257044
0,0.00325272
0,0.003249947
0,0.003248288
0,0.003246738
0,0.003245618
0,0.003242513
0,0.003241976
0,0.003241702
0,0.00324106
0,0.0032396
0,0.003239172
0,0.003238502
0,0.003237883
0,0.003237523
0,0.003236729
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
1,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003236179
0,0.003235142
0,0.003233411
1,0.003231916
0,0.0032306
0,0.003230067
0,0.003228417
0,0.003225203
0,0.003224972
0,0.003224283
0,0.00322285
0,0.003220901
0,0.003216258
0,0.00321563
0,0.003213644
0,0.003213196
0,0.003212576
0,0.003212278
0,0.003211484
0,0.003211484
0,0.003211484
0,0.003209559
0,0.003208842
0,0.003208717
0,0.003207221
0,0.003206215
0,0.00320572
0,0.003202984
0,0.003202567
0,0.003200919
0,0.003199518
0,0.003199165
0,0.003194883
0,0.003194883
0,0.003194883
0,0.003194883
0,0.003194883
0,0.003194883
0,0.003194883
0,0.003193893
0,0.003193663
0,0.003190085
0,0.003189751
0,0.003188421
0,0.003187733
0,0.003187328
0,0.003186203
0,0.003185957
0,0.003184722
0,0.003184349
0,0.003183898
0,0.003183783
0,0.003181597
0,0.003179989
0,0.003179286
0,0.003179227
0,0.003179203
0,0.003177645
0,0.003177328
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003173803
0,0.003170149
0,0.0031667
0,0.003165841
0,0.003164216
0,0.003164216
0,0.003162817
0,0.003159799
0,0.003159761
0,0.003159495
0,0.003158923
0,0.003158606
0,0.003157002
0,0.003152472
0,0.003150442
0,0.003150442
0,0.00314797
0,0.003147685
0,0.003146814
0,0.003145157
0,0.003143449
0,0.003142473
0,0.003142125
0,0.00314187
0,0.00314187
0,0.00314187
0,0.00314187
0,0.00314187
0,0.003139669
0,0.003139532
0,0.003138833
0,0.003137867
0,0.003137637
0,0.003136216
0,0.003135786
0,0.003134648
0,0.003129713
0,0.003128621
0,0.003127095
0,0.003126007
0,0.003123841
0,0.003122636
0,0.003119354
0,0.003116513
0,0.003114281
0,0.003114139
0,0.003110896
0,0.003110485
0,0.003110416
0,0.003108416
0,0.003107902
0,0.003107785
0,0.003107686
0,0.003107574
0,0.00310726
0,0.003106043
0,0.003105815
0,0.003105669
0,0.003104833
0,0.003104447
0,0.003103945
0,0.003103788
0,0.003103222
0,0.003102862
0,0.00310249
0,0.003096208
0,0.003094086
0,0.003089325
0,0.003088896
0,0.003087386
0,0.003086998
0,0.003080304
0,0.003077853
0,0.003075256
0,0.003071983
0,0.003071568
0,0.003070711
0,0.003069875
0,0.00306833
0,0.003067103
0,0.003065072
0,0.003064428
0,0.003064382
0,0.003064096
0,0.003064096
0,0.003063318
0,0.003063039
0,0.003062462
0,0.00306159
0,0.003060123
0,0.003057594
0,0.003055499
0,0.003052648
0,0.003051704
0,0.0030495
0,0.003049089
0,0.00304883
0,0.003047466
0,0.003046894
0,0.003044662
0,0.003044497
0,0.003044415
0,0.003043501
0,0.003042547
0,0.003040848
0,0.003040812
0,0.003040466
0,0.003039556
0,0.003039418
0,0.003033331
0,0.003033331
0,0.003033331
0,0.003033331
0,0.003033331
0,0.003033331
0,0.003033331
0,0.003033331
0,0.003033331
0,0.003033331
0,0.003033331
0,0.00303113
0,0.003030851
0,0.003030321
0,0.003027208
0,0.003026376
0,0.003025351
0,0.00302323
0,0.003022173
0,0.003021724
0,0.003020752
0,0.003020706
0,0.003017944
0,0.003016009
0,0.003011001
0,0.003010047
0,0.003009707
0,0.003008479
0,0.003007984
0,0.003007659
0,0.003006838
0,0.003006821
0,0.003005029
0,0.003003869
0,0.003003325
0,0.00300293
0,0.00300293
0,0.00300293
0,0.003002627
0,0.003002547
0,0.003002011
0,0.002998017
0,0.002995808
0,0.002995503
0,0.002994245
0,0.00299334
